code,name_short,gender,function,country_code,country,nationality,height,weight,disciplines,events,birth_date,occupation,coach,influence,ritual,cluster
1892111,HROCHOVA T,Female,Athlete,CZE,Czechia,Czechia,158,0.0,['Athletics'],"[""Women's Marathon""]",,Athlete,Personal: Vladimir Bartunek (CZE),,,2
1892112,HRUBA M,Female,Athlete,CZE,Czechia,Czechia,188,0.0,['Athletics'],"[""Women's High Jump""]",,Athlete,"Personal: Jaroslav Baba (CZE), Milan Kovar (CZE)",,,2
1892114,JICHOVA N,Female,Athlete,CZE,Czechia,Czechia,178,0.0,['Athletics'],"[""Women's 400m Hurdles""]",,Athlete,Personal: Jindrich Simanek (CZE),,,2
1892118,JUSKA R,Male,Athlete,CZE,Czechia,Czechia,194,0.0,['Athletics'],"[""Men's Long Jump""]",,Athlete,Personal: Josef Karas (CZE),,,2
1892122,MANUEL LG,Female,Athlete,CZE,Czechia,Czechia,170,0.0,['Athletics'],"[""Women's 400m""]",,Athlete,Personal: Sarka Chladkova (CZE) and Ratislav Sedina (CZE),,,2
1892126,KRSEK M,Male,Athlete,CZE,Czechia,Czechia,185,0.0,['Athletics'],"[""Men's 400m""]",,Athlete,Personal: Miroslav Zahorak (CZE),,,2
1892127,KUBELIK E,Male,Athlete,CZE,Czechia,Czechia,185,0.0,['Athletics'],"[""Men's 200m""]",,Athlete,Personal: Jakub Uher (CZE),,,2
1892128,MACIK O,Male,Athlete,CZE,Czechia,Czechia,177,0.0,['Athletics'],"[""Men's 200m""]",,Athlete,Personal: Michal Novak (CZE),,,2
1892130,MANASOVA K,Female,Athlete,CZE,Czechia,Czechia,165,0.0,['Athletics'],"[""Women's 100m""]",,Athlete,Personal: Ivo Pistek (CZE),,,2
1892131,MARTINKOVA E,Female,Athlete,CZE,Czechia,Czechia,169,0.0,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",,Athlete,Personal: Katerina Cermakova (CZE),,,2
1892133,MEINDLSCHMID P,Male,Athlete,CZE,Czechia,Czechia,184,0.0,['Athletics'],"[""Men's Long Jump""]",,Athlete,,,,2
1892135,MULLER V,Male,Athlete,CZE,Czechia,Czechia,188,0.0,['Athletics'],"[""Men's 400m Hurdles""]",,Athlete,Personal: Jiri Kminek (CZE),,,2
1892136,NEMEJC T,Male,Athlete,CZE,Czechia,Czechia,183,0.0,['Athletics'],"[""Men's 200m""]",,Athlete,Personal: Tomas Najbrt (CZE),,,2
1892137,OGRODNIKOVA N,Female,Athlete,CZE,Czechia,,171,,['Athletics'],"[""Women's Javelin Throw""]",,,,,,2
1892139,PETRZILKOVA T,Female,Athlete,CZE,Czechia,Czechia,169,0.0,['Athletics'],"[""Women's 400m""]",,Athlete,Personal: Jan Hanzl (CZE),,,2
1892146,SASINEK MAKI K,Female,Athlete,CZE,Czechia,Czechia,170,0.0,['Athletics'],"[""Women's 1500m""]",,Athlete,Personal: Pavel Tunka (CZE),,,2
1892147,SCERBA M,Male,Athlete,CZE,Czechia,Czechia,185,0.0,['Athletics'],"[""Men's Pole Vault""]",,Athlete,Personal: Zdenek Lubensky (CZE),,,2
1892149,SICAKOVA P,Female,Athlete,CZE,Czechia,Czechia,173,0.0,['Athletics'],"[""Women's Javelin Throw""]",,Athlete,Personal: David Sekerak (CZE),,,2
1892155,STANEK T,Male,Athlete,CZE,Czechia,Czechia,190,0.0,['Athletics'],"[""Men's Shot Put""]",,Athlete,Personal: Petr Stehlik (CZE),,,2
1892156,STEFELA J,Male,Athlete,CZE,Czechia,Czechia,192,0.0,['Athletics'],"[""Men's High Jump""]",,Athlete,Personal: Jaroslav Baba (CZE),,,2
1892157,STEWARTOVA M,Female,Athlete,CZE,Czechia,Czechia,173,0.0,['Athletics'],"[""Women's Marathon""]",,Athlete,Personal: Vaclav Janousek (CZE),,,2
1892161,SVABIKOVA A,Female,Athlete,CZE,Czechia,Czechia,181,0.0,['Athletics'],"[""Women's Pole Vault""]",,Athlete,Personal: Stepan Janacek (CZE),,,2
1892168,VADLEJCH J,Male,Athlete,CZE,Czechia,Czechia,190,0.0,['Athletics'],"[""Men's Javelin Throw""]",,Athlete,Personal: Jan Zelezny (CZE),,,2
1892172,VONDROVA L,Female,Athlete,CZE,Czechia,Czechia,166,0.0,['Athletics'],"[""Women's 400m""]",,Athlete,Personal: Jan Volejnik (CZE),,,2
1892179,BIANCHI L,Male,Athlete,SMR,San Marino,San Marino,0,0.0,['Swimming'],"[""Men's 400m Freestyle""]",,,,,,0
1892312,KJAER PEDERSEN A,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Triathlon'],"[""Women's Individual""]",,Athlete,,Coach and her family,,2
1892313,HOLM E,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Triathlon'],"[""Men's Individual""]",,Athlete,"Personal: Lars Ole Holm, his father",,,2
1892333,WOZNIACKI C,Female,Athlete,DEN,Denmark,Denmark,177,0.0,['Tennis'],"[""Women's Singles""]",,,,,,2
1892334,TAUSON C,Female,Athlete,DEN,Denmark,Denmark,182,0.0,['Tennis'],"[""Women's Singles""]",,,Personal: Lars Christensen (DEN),,,2
1892358,SKODBORG MERRALD N,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",,Head rider at Blue Hors Stud in Randbol (DEN),Personal: Michael Sogaard (DEN),,,2
1892359,BACHMANN ANDERSEN,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",,"Athlete, coach, horse trainer",,,,2
1892360,FLARUP PT,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Equestrian'],['Eventing Individual'],,"Armed Forces athlete, horse trainer",,,,2
1892363,LAUDRUP-DUFOUR C,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Equestrian'],"['Dressage Individual', 'Dressage Team']",,"Athlete, coach, horse trainer",Personal: Nathalie zu Sayn-Wittgenstein (DEN). <br>Former personal trainer: Kyra Kyrklund (FIN),Her father,"""I am quite obsessive before and during the big shows. If my steps match so I can kick a stone with my right leg, it's a really good thing. But if a pea drops from my fork, that's really bad. The list is almost endless. However, the craziness has its purpose. When out of my comfort zone, it makes me feel safe because it's something I'm familiar with, and it usually prevents me from getting nervous."" (thehorseridersjournal.com, 17 Jun 2016)",2
1892364,SLOTH NA,Female,Alternate Athlete,DEN,Denmark,Denmark,0,0.0,['Equestrian'],['Dressage Team'],,,,,,2
1892366,SCHOU A,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Equestrian'],['Jumping Individual'],,"Athlete, business owner, coach, horse trainer",,His younger brother Christian,,2
1892419,MARE S,Male,Athlete,ARG,Argentina,Argentina,184,92.0,['Rugby Sevens'],['Men'],,Athlete,National: Santiago Gomez Cora (ARG),,,2
1892421,POULSEN RH,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",,Athlete,,,,2
1892423,JORGENSEN EA,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Canoe Sprint'],"[""Women's Kayak Single 500m"", ""Women's Kayak Double 500m""]",,"Athlete, painter",National: Zoltan Bako (HUN),,,2
1892424,SIBBERSEN M,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Canoe Sprint'],"[""Men's Kayak Four 500m""]",,Athlete,,His dad,,2
1892427,MADSEN LB,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Canoe Sprint'],"[""Men's Kayak Four 500m""]",,"Athlete, law clerk at Danish Appeals Court",,,,2
1892434,MATTHIESEN FH,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Canoe Sprint'],"[""Women's Kayak Double 500m""]",,Athlete,,,,2
1892438,GRAVERSEN M,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Canoe Sprint'],"[""Men's Kayak Four 500m""]",,Athlete,,,,2
1892441,AASMUL VG,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Canoe Sprint'],"[""Men's Kayak Four 500m""]",,"Athlete, student",,,,2
1892453,MYSLYVCUK V,Male,Athlete,CZE,Czechia,Czechia,190,0.0,['Athletics'],"[""Men's Hammer Throw""]",,Athlete,Personal: Dusan Kral (CZE),,,2
1892464,de PINA D,Male,Athlete,CPV,Cabo Verde,Cabo Verde,163,0.0,['Boxing'],"[""Men's 51kg""]",,Athlete,"Club: Bruno de Carvalho (POR), Carlos Giannoni (POR), Jaime Felix (POR)",,,2
1892469,STEENSBERG A,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Four""]",,"Athlete, personal trainer",National: Mads Haubro Petersen (DEN),,,1
1892470,POULSEN J,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Four""]",,"Athlete, student, personal trainer",National: Mads Haubro Petersen (DEN),,,1
1892471,HORNNAESS C,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,Athlete,"National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN)",,,1
1892472,FOLDAGER FW,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,Athlete,"National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN)",,,1
1892474,VIKKELSOEE S,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,Athlete,"National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN)",,,1
1892476,NIELSEN FS,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Four""]",,"Athlete, student",National: Mads Haubro Petersen (DEN),,,1
1892478,JOHANNESEN MSH,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Four""]",,Athlete,National: Mads Haubro Petersen (DEN),,,1
1892479,MORTENSEN K,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,Athlete,"National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN)",,,1
1892481,NIELSEN S,Male,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Men's Single Sculls""]",,Athlete,National: Thomas Poulsen (DEN),,,1
1892483,OESTERGAARD S,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,Athlete,"National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN)",,,1
1892486,LAIDLAW N,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,Athlete,"National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN)",,,1
1892489,RASMUSSEN H,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Pair""]",,Athlete,,,,1
1892490,JOHANSEN SM,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,"Athlete, student","National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN)",,,1
1892495,ERICHSEN FU,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Pair""]",,Athlete,,,,1
1892500,MUNCH C,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,"Athlete, student","National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN).<br>Club: Josh Adam (USA)",,,1
1892502,VIGILD N,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Rowing'],"[""Women's Eight""]",,Athlete,"National: Mads Haubro Petersen (DEN), Frederik Taulbjerg (DEN)",,,1
1892505,FORSTERLING A,Female,Athlete,GER,Germany,Germany,171,0.0,['Golf'],"[""Women's Individual Stroke Play""]",,,,,,2
1892506,HENSELEIT E,Female,Athlete,GER,Germany,Germany,181,0.0,['Golf'],"[""Women's Individual Stroke Play""]",,,,,,2
1892513,SCHMID M,Male,Athlete,GER,Germany,Germany,193,0.0,['Golf'],"[""Men's Individual Stroke Play""]",,,,,,2
1892516,JAEGER S,Male,Athlete,GER,Germany,Germany,175,0.0,['Golf'],"[""Men's Individual Stroke Play""]",,,,,"He carries three ball markers in his bag that his wife made for him: (1) has a four leaf clover with son Fritz' name; (2) his dog, Phil; (3) his father Klaus. He says he never knows which one he will pull out to start a round",2
1892638,NTAKARUTIMANA E,Male,Athlete,BDI,Burundi,Burundi,174,0.0,['Athletics'],"[""Men's 5000m""]",,Athlete,Personal: Giuseppe Giambrone (ITA),,,2
1892647,KWIZERA R,Male,Athlete,BDI,Burundi,Burundi,175,0.0,['Athletics'],"[""Men's 10,000m""]",,Athlete,Personal: Pepe Ortuno (ESP),,,2
1892698,RISHONY S,Female,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Women -48 kg', 'Mixed Team']",,Athlete,National: Shany Hershko (ISR),"Her grandmother and her parents. ""They will do everything for me."" (Athlete, 1 May 2024)",,2
1892775,PRIMO G,Female,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Women -52 kg', 'Mixed Team']",,,National: Shany Hershko (ISR),Her parents,,2
1892778,NELSON LEVY T,Female,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Women -57 kg', 'Mixed Team']",,Athlete,Club: Yoel Libster (ISR).<br>National: Shany Hershko (ISR),"""My older brother."" (Athlete, 10 May 2024)",She takes very cold showers on the morning of competition,2
1892780,SHARIR G,Female,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Women -63 kg', 'Mixed Team']",,Athlete,National: Shany Hershko (ISR).<br>Personal: Eyal Bachar,Her family,,2
1892792,GOSHEN M,Female,Athlete,ISR,Israel,,0,,['Judo'],"['Women -70 kg', 'Mixed Team']",,,,,,2
1892794,LANIR I,Female,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Women -78 kg', 'Mixed Team']",,Athlete,National: Shany Hershko (ISR),"""Yarden Gerbi. I used to train beside her since 13 years of age, watching her training as a top-class athlete and learning a lot."" (Athlete, 7 May 2024)",,2
1892796,HERSHKO R,Female,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Women +78 kg', 'Mixed Team']",,Athlete,National: Shany Hershko (ISR),"""Yvonne Bönisch was my coach and she is an Olympic champion. She inspired me a lot and helped me discover who I am as an athlete and as a person."" (Athlete, 4 May 2024)","""Listening to music on my competition day."" (Athlete, 4 May 2024)",2
1892797,BALUZZO CHIARUZZO,Female,Athlete,ARG,Argentina,Argentina,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",,Athlete,Pablo Susini (ARG),,,1
1892798,WOLCZAK Y,Male,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Men -60 kg', 'Mixed Team']",,,"National: Oren Smadga (ISR).<br>Personal: Golan Pollack (ISR), Rachel Klein","His teammate Peter Paltchik. ""He gives me a lot of inspiration because of the way he trains and behaves, working hard and smart at the same time. He is a very nice and kind person but on the mat he is a beast, a fighter. This is how I want to be."" (Athlete, 23 May 2024)</p><p>His grandfather, Yair Gilbao, who completed his second marathon in 2024, a year after his first. ""He is 77. I admire him and I learn so much from him. In my family we call him 'Superman'. He can do everything and always with a smile, he never complains. (In his second marathon), he got a better result by 30 minutes than last year. He is the proof for me that impossible is nothing.” (Athlete, 23 May 2024)",Always enters places with his right foot first,2
1892874,COLOMINO A,Male,Athlete,ARG,Argentina,Argentina,0,0.0,['Rowing'],"[""Lightweight Men's Double Sculls""]",,"Athlete, coach, medical sales representative",Personal: Martin Bonini (ARG),,,1
1892939,SHMAILOV B,Male,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Men -66 kg', 'Mixed Team']",,Athlete,"National: Oren Smadja (ISR), Guy Fogel (ISR).<br>Personal: Eran Vardi ISR), Artur Kataev (ISR)",His mother,,2
1892943,BUTBUL T,Male,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Men -73 kg', 'Mixed Team']",,Athlete,Oren Smadja (ISR),"""My parents because they give me everything."" (Athlete, 5 Jul 2024)",,2
1892944,DICKSON P,Male,Athlete,ARG,Argentina,Argentina,0,0.0,['Rowing'],"[""Lightweight Men's Double Sculls""]",,Athlete,Buenos Aires Rowing Club (ARG),,,1
1892945,MUKI S,Male,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Men -81 kg', 'Mixed Team']",,Athlete,National: Oren Smadja (ISR),His father,,2
1892951,FERRANDO P,Female,Athlete,VEN,Venezuela,Venezuela,0,0.0,['Equestrian'],['Dressage Individual'],,"Athlete, business manager, coach, horse trainer",Yvonne Losos de Muniz (DOM),,,2
1892957,PALTCHIK P,Male,Athlete,ISR,Israel,Israel,0,0.0,['Judo'],"['Men -100 kg', 'Mixed Team']",,Athlete,National: Oren Smadja (ISR),"His grandfather. ""I was named after him and since my birth he took over my entire childhood and judo career until today."" (Athlete, 15 Jun 2024)","""Same underwear, same ritual for the entrance into the fight zone, self talk and imagination."" (Athlete, 15 Jun 2024)",2
1893011,SILVESTRO E,Female,Athlete,ARG,Argentina,Argentina,0,0.0,['Rowing'],"[""Lightweight Women's Double Sculls""]",,Athlete,Pablo Susini (ARG),,,1
1893047,OLSEN L,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Judo'],['Women -70 kg'],,Athlete,Peter Scharinger (AUT),"""My father, because he has always shown me that you can achieve anything as long as you put in the work and because he inspires me and helps me have a more positive outlook on everything in life."" (Athlete, 5 Jul 2024)",,2
1893067,EBBESEN E.S,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", 'Relay Only Athlete']",,Student,,,,0
1893073,BACH HR,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 200m Butterfly""]",,"Student, athlete",Club: Bjorn Sorensen,,,0
1893076,JENSEN JK,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 50m Freestyle""]",,Athlete,Jon Langberg (NTC),,,0
1893078,DAMBORG M,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", 'Relay Only Athlete']",,,,,,0
1893083,TABOR S,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Swimming'],"[""Women's 4 x 100m Medley Relay"", 'Relay Only Athlete']",,,,,,0
1893084,BRO S,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",,Athlete,Club: Jon Langberg,,"Listens to music in the call room before a race. ""It takes my mind off of what's going on, but in a good way. A sports psychologist told me once that you can't be worried and sing along to a good song at the same time. So if you choose to sing along, you can't worry at the same time."" (myInfo)",0
1893085,BLOMSTERBERG T,Female,Athlete,DEN,Denmark,Denmark,0,0.0,['Swimming'],"[""Women's 200m Breaststroke"", ""Women's 4 x 100m Medley Relay""]",,,,,,0
1893174,DESBONNET R,Male,Athlete,FRA,France,France,182,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Patrice Canayer (FRA),,,2
1893175,DESCAT H,Male,Athlete,FRA,France,France,183,0.0,['Handball'],['Men'],,Athlete,,,,2
1893176,FABREGAS L,Male,Athlete,FRA,France,France,198,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Momir Ilic (SRB),,,2
1893177,GERARD V,Male,Athlete,FRA,France,France,189,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Gilles Derot (FRA),,,2
1893179,KARABATIC L,Male,Athlete,FRA,France,France,202,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).</p><p>Club: Raul Gonzalez (ESP),,,2
1893180,KARABATIC N,Male,Athlete,FRA,France,France,196,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Raul Gonzalez (ESP),,,2
1893181,KONAN K,Male,Athlete,FRA,France,France,196,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Patrice Canayer (FRA),,,2
1893184,LENNE Y,Male,Athlete,FRA,France,France,188,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Patrice Canayer (FRA),,,2
1893187,MEM D,Male,Athlete,FRA,France,France,194,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Antonio Carlos Ortega (ESP),,,2
1893188,MINNE A,Male,Athlete,FRA,France,France,187,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Gregory Cojean (FRA),,,2
1893190,NAHI D,Male,Athlete,FRA,France,France,192,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Talant Dujshebaev (KGZ),,,2
1893192,PORTE V,Male,Athlete,FRA,France,France,190,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Patrice Canayer (FRA),,,2
1893193,PRANDI E,Male,Athlete,FRA,France,France,193,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Raul Gonzalez (ESP),,,2
1893194,REMILI N,Male,Athlete,FRA,France,France,195,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Momir Ilic (SRB),"His father. ""He is very objective and very rigorous in his way of judging my performances, and he doesn't sugar coat things - if he doesn't like my behaviour, he never hesitates to tell me."" (myInfo)",,2
1893195,RICHARDSON M,Male,Athlete,FRA,France,France,190,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).</p><p>Club: Antonio Carlos Ortega (ESP),,,2
1893197,TOURNAT N,Male,Athlete,FRA,France,France,200,0.0,['Handball'],['Men'],,Athlete,National: Guillaume Gille (FRA).<br>Club: Talant Dujshebaev,,,2
1893240,SMITH A,Female,Athlete,JAM,Jamaica,Jamaica,174,0.0,['Athletics'],"[""Women's Long Jump"", ""Women's Triple Jump""]",,"Athlete, student","Coach: Edrick Floreal (CAN), two-time Olympian (1988 triple jump, 1992 long jump)",,,2
1893252,TRACEY A,Female,Athlete,JAM,Jamaica,Jamaica,170,0.0,['Athletics'],"[""Women's 1500m"", ""Women's 800m""]",,"Athlete, hair and makeup artist","Personal: Craig Winrow (GBR),1996 Olympian",,,2
1893271,WIET-HENIN M,Female,Athlete,FRA,France,France,0,0.0,['Taekwondo'],['Women -67kg'],,Athlete,,Her mother,,2
1893272,LAURIN A,Female,Athlete,FRA,France,France,0,0.0,['Taekwondo'],['Women +67kg'],,Athlete,,,,2
1893274,RAVET C,Male,Athlete,FRA,France,France,0,0.0,['Taekwondo'],['Men -58kg'],,Athlete,,,,2
